Order_date_SK,orderDate,Year,Quarter,Month,Week,FiscalYear,FiscalQuarter,FiscalMonth,FiscalWeek
21040,7/7/2008,2008,3,7,28,2009,2,4,40
21041,4/18/2007,2007,2,4,16,2008,1,1,28
21042,4/18/2007,2007,2,4,16,2008,1,1,28
21043,1/13/2006,2006,1,1,2,2006,4,10,42
21044,1/13/2006,2006,1,1,2,2006,4,10,42
21045,1/13/2006,2006,1,1,2,2006,4,10,42
21046,7/9/2008,2008,3,7,28,2009,2,4,40
21047,5/7/2007,2007,2,5,19,2008,1,2,31
21048,12/9/2007,2007,4,12,50,2008,3,9,62
21049,12/9/2007,2007,4,12,50,2008,3,9,62
21050,12/9/2007,2007,4,12,50,2008,3,9,62
21051,4/27/2007,2007,2,4,17,2008,1,1,29
21052,11/12/2007,2007,4,11,46,2008,3,8,58
21053,11/12/2007,2007,4,11,46,2008,3,8,58
21054,11/12/2007,2007,4,11,46,2008,3,8,58
21055,2/6/2007,2007,1,2,6,2007,4,11,46
21056,12/21/2005,2005,4,12,52,2006,3,9,64
21057,6/3/2007,2007,2,6,23,2008,1,3,35
21058,2/22/2007,2007,1,2,8,2007,4,11,48
21059,2/25/2007,2007,1,2,9,2007,4,11,49
21060,6/2/2007,2007,2,6,22,2008,1,3,34
21061,2/3/2007,2007,1,2,5,2007,4,11,45
21062,6/3/2007,2007,2,6,23,2008,1,3,35
21063,6/3/2007,2007,2,6,23,2008,1,3,35
21064,2/1/2007,2007,1,2,5,2007,4,11,45
21065,4/28/2005,2005,2,4,18,2006,1,1,30
21066,5/3/2005,2005,2,5,19,2006,1,2,31
21067,5/16/2005,2005,2,5,21,2006,1,2,33
21068,5/16/2005,2005,2,5,21,2006,1,2,33
21069,5/13/2005,2005,2,5,20,2006,1,2,32
21070,5/13/2007,2007,2,5,20,2008,1,2,32
21071,4/24/2005,2005,2,4,18,2006,1,1,30
21072,4/24/2005,2005,2,4,18,2006,1,1,30
21073,4/24/2005,2005,2,4,18,2006,1,1,30
21074,5/4/2005,2005,2,5,19,2006,1,2,31
21075,5/4/2005,2005,2,5,19,2006,1,2,31
21076,5/4/2005,2005,2,5,19,2006,1,2,31
21077,4/28/2005,2005,2,4,18,2006,1,1,30
21078,7/30/2005,2005,3,7,31,2006,2,4,43
21079,7/30/2005,2005,3,7,31,2006,2,4,43
21080,7/30/2005,2005,3,7,31,2006,2,4,43
21081,4/12/2010,2010,2,4,16,2011,1,1,28
21082,4/12/2010,2010,2,4,16,2011,1,1,28
21083,6/4/2009,2009,2,6,23,2010,1,3,35
21084,6/4/2009,2009,2,6,23,2010,1,3,35
21085,7/29/2005,2005,3,7,31,2006,2,4,43
21086,8/3/2005,2005,3,8,32,2006,2,5,44
21087,8/3/2005,2005,3,8,32,2006,2,5,44
21088,7/13/2005,2005,3,7,29,2006,2,4,41
21089,7/13/2005,2005,3,7,29,2006,2,4,41
21090,7/8/2005,2005,3,7,28,2006,2,4,40
21091,7/9/2005,2005,3,7,28,2006,2,4,40
21092,7/9/2005,2005,3,7,28,2006,2,4,40
21093,7/28/2005,2005,3,7,31,2006,2,4,43
21094,7/28/2005,2005,3,7,31,2006,2,4,43
21095,7/28/2005,2005,3,7,31,2006,2,4,43
21096,7/28/2005,2005,3,7,31,2006,2,4,43
21097,7/11/2006,2006,3,7,28,2007,2,4,40
21098,7/10/2006,2006,3,7,28,2007,2,4,40
21099,7/26/2006,2006,3,7,30,2007,2,4,42
21100,7/21/2006,2006,3,7,29,2007,2,4,41
21101,7/28/2006,2006,3,7,30,2007,2,4,42
21102,7/28/2006,2006,3,7,30,2007,2,4,42
21103,9/1/2009,2009,3,9,36,2010,2,6,48
21104,9/1/2009,2009,3,9,36,2010,2,6,48
21105,9/1/2009,2009,3,9,36,2010,2,6,48
21106,9/28/2007,2007,3,9,39,2008,2,6,51
21107,9/2/2007,2007,3,9,36,2008,2,6,48
21108,9/2/2007,2007,3,9,36,2008,2,6,48
21109,8/28/2007,2007,3,8,35,2008,2,5,47
21110,8/28/2007,2007,3,8,35,2008,2,5,47
21111,9/13/2007,2007,3,9,37,2008,2,6,49
21112,9/12/2007,2007,3,9,37,2008,2,6,49
21113,9/19/2007,2007,3,9,38,2008,2,6,50
21114,8/29/2007,2007,3,8,35,2008,2,5,47
21115,9/2/2007,2007,3,9,36,2008,2,6,48
21116,12/25/2006,2006,4,12,52,2007,3,9,64
21117,12/25/2006,2006,4,12,52,2007,3,9,64
21118,12/25/2006,2006,4,12,52,2007,3,9,64
21119,1/14/2007,2007,1,1,3,2007,4,10,43
21120,1/7/2007,2007,1,1,2,2007,4,10,42
21121,1/24/2007,2007,1,1,4,2007,4,10,44
21122,1/24/2007,2007,1,1,4,2007,4,10,44
21123,1/24/2007,2007,1,1,4,2007,4,10,44
21124,9/23/2009,2009,3,9,39,2010,2,6,51
21125,1/26/2007,2007,1,1,4,2007,4,10,44
21126,1/26/2007,2007,1,1,4,2007,4,10,44
21127,1/17/2007,2007,1,1,3,2007,4,10,43
21128,1/17/2007,2007,1,1,3,2007,4,10,43
21129,1/3/2007,2007,1,1,1,2007,4,10,41
21130,7/12/2006,2006,3,7,28,2007,2,4,40
21131,7/12/2006,2006,3,7,28,2007,2,4,40
21132,10/14/2008,2008,4,10,42,2009,3,7,54
21133,7/9/2008,2008,3,7,28,2009,2,4,40
21134,7/9/2008,2008,3,7,28,2009,2,4,40
21135,7/27/2008,2008,3,7,31,2009,2,4,43
21136,7/27/2008,2008,3,7,31,2009,2,4,43
21137,12/31/2009,2009,4,12,1,2010,3,9,41
21138,9/24/2008,2008,3,9,39,2009,2,6,51
21139,1/2/2010,2010,1,1,1,2010,4,10,41
21140,1/2/2010,2010,1,1,1,2010,4,10,41
21141,1/2/2010,2010,1,1,1,2010,4,10,41
21142,9/28/2008,2008,3,9,40,2009,2,6,52
21143,9/28/2008,2008,3,9,40,2009,2,6,52
21144,1/11/2010,2010,1,1,3,2010,4,10,43
21145,9/23/2008,2008,3,9,39,2009,2,6,51
21146,2/15/2008,2008,1,2,7,2008,4,11,47
21147,2/6/2006,2006,1,2,6,2006,4,11,46
21148,2/6/2006,2006,1,2,6,2006,4,11,46
21149,2/6/2006,2006,1,2,6,2006,4,11,46
21150,2/8/2008,2008,1,2,6,2008,4,11,46
21151,2/8/2008,2008,1,2,6,2008,4,11,46
21152,3/20/2007,2007,1,3,12,2007,4,12,24
21153,2/16/2008,2008,1,2,7,2008,4,11,47
21154,9/19/2008,2008,3,9,38,2009,2,6,50
21155,1/21/2006,2006,1,1,3,2006,4,10,43
21156,1/21/2006,2006,1,1,3,2006,4,10,43
21157,6/6/2007,2007,2,6,23,2008,1,3,35
21158,6/6/2007,2007,2,6,23,2008,1,3,35
21159,2/16/2008,2008,1,2,7,2008,4,11,47
21160,2/13/2006,2006,1,2,7,2006,4,11,47
21161,5/26/2007,2007,2,5,21,2008,1,2,33
21162,5/26/2007,2007,2,5,21,2008,1,2,33
21163,5/26/2007,2007,2,5,21,2008,1,2,33
21164,12/23/2006,2006,4,12,51,2007,3,9,63
21165,2/23/2006,2006,1,2,8,2006,4,11,48
21166,2/23/2006,2006,1,2,8,2006,4,11,48
21167,2/23/2006,2006,1,2,8,2006,4,11,48
21168,2/1/2007,2007,1,2,5,2007,4,11,45
21169,2/17/2006,2006,1,2,7,2006,4,11,47
21170,10/7/2008,2008,4,10,41,2009,3,7,53
21171,2/15/2006,2006,1,2,7,2006,4,11,47
21172,1/23/2007,2007,1,1,4,2007,4,10,44
21173,1/23/2007,2007,1,1,4,2007,4,10,44
21174,10/24/2008,2008,4,10,43,2009,3,7,55
21175,10/6/2008,2008,4,10,41,2009,3,7,53
21176,10/6/2008,2008,4,10,41,2009,3,7,53
21177,10/6/2008,2008,4,10,41,2009,3,7,53
21178,10/23/2008,2008,4,10,43,2009,3,7,55
21179,10/23/2008,2008,4,10,43,2009,3,7,55
21180,2/8/2006,2006,1,2,6,2006,4,11,46
21181,2/8/2006,2006,1,2,6,2006,4,11,46
21182,2/8/2006,2006,1,2,6,2006,4,11,46
21183,2/12/2006,2006,1,2,7,2006,4,11,47
21184,2/7/2006,2006,1,2,6,2006,4,11,46
21185,11/4/2008,2008,4,11,45,2009,3,8,57
21186,11/4/2008,2008,4,11,45,2009,3,8,57
21187,11/4/2008,2008,4,11,45,2009,3,8,57
21188,8/16/2010,2010,3,8,34,2011,2,5,46
21189,8/16/2010,2010,3,8,34,2011,2,5,46
21190,8/2/2009,2009,3,8,32,2010,2,5,44
21191,8/2/2009,2009,3,8,32,2010,2,5,44
21192,8/20/2007,2007,3,8,34,2008,2,5,46
21193,8/20/2007,2007,3,8,34,2008,2,5,46
21194,8/20/2007,2007,3,8,34,2008,2,5,46
21195,6/14/2009,2009,2,6,25,2010,1,3,37
21196,5/25/2007,2007,2,5,21,2008,1,2,33
21197,8/22/2008,2008,3,8,34,2009,2,5,46
21198,5/18/2010,2010,2,5,21,2011,1,2,33
21199,8/14/2006,2006,3,8,33,2007,2,5,45
21200,8/14/2006,2006,3,8,33,2007,2,5,45
21201,8/1/2008,2008,3,8,31,2009,2,5,43
21202,8/13/2008,2008,3,8,33,2009,2,5,45
21203,8/13/2008,2008,3,8,33,2009,2,5,45
21204,7/29/2008,2008,3,7,31,2009,2,4,43
21205,8/9/2008,2008,3,8,32,2009,2,5,44
21206,6/20/2007,2007,2,6,25,2008,1,3,37
21207,8/19/2006,2006,3,8,33,2007,2,5,45
21208,9/3/2007,2007,3,9,36,2008,2,6,48
21209,9/3/2007,2007,3,9,36,2008,2,6,48
21210,8/10/2006,2006,3,8,32,2007,2,5,44
21211,5/24/2007,2007,2,5,21,2008,1,2,33
21212,8/14/2008,2008,3,8,33,2009,2,5,45
21213,8/14/2008,2008,3,8,33,2009,2,5,45
21214,8/29/2006,2006,3,8,35,2007,2,5,47
21215,8/29/2006,2006,3,8,35,2007,2,5,47
21216,8/9/2006,2006,3,8,32,2007,2,5,44
21217,8/18/2006,2006,3,8,33,2007,2,5,45
21218,9/23/2010,2010,3,9,39,2011,2,6,51
21219,9/22/2010,2010,3,9,39,2011,2,6,51
21220,9/22/2010,2010,3,9,39,2011,2,6,51
21221,4/16/2005,2005,2,4,16,2006,1,1,28
21222,4/16/2005,2005,2,4,16,2006,1,1,28
21223,4/16/2005,2005,2,4,16,2006,1,1,28
21224,4/13/2005,2005,2,4,16,2006,1,1,28
21225,4/13/2005,2005,2,4,16,2006,1,1,28
21226,4/22/2005,2005,2,4,17,2006,1,1,29
21227,4/22/2005,2005,2,4,17,2006,1,1,29
21228,4/13/2005,2005,2,4,16,2006,1,1,28
21229,4/13/2005,2005,2,4,16,2006,1,1,28
21230,4/13/2005,2005,2,4,16,2006,1,1,28
21231,4/5/2005,2005,2,4,15,2006,1,1,27
21232,4/5/2005,2005,2,4,15,2006,1,1,27
21233,8/29/2010,2010,3,8,36,2011,2,5,48
21234,8/29/2010,2010,3,8,36,2011,2,5,48
21235,1/7/2007,2007,1,1,2,2007,4,10,42
21236,8/19/2007,2007,3,8,34,2008,2,5,46
21237,9/23/2010,2010,3,9,39,2011,2,6,51
21238,3/30/2005,2005,1,3,14,2005,4,12,26
21239,3/30/2005,2005,1,3,14,2005,4,12,26
21240,11/17/2007,2007,4,11,46,2008,3,8,58
21241,11/17/2007,2007,4,11,46,2008,3,8,58
21242,1/30/2007,2007,1,1,5,2007,4,10,45
21243,1/30/2007,2007,1,1,5,2007,4,10,45
21244,1/30/2007,2007,1,1,5,2007,4,10,45
21245,1/30/2007,2007,1,1,5,2007,4,10,45
21246,1/30/2007,2007,1,1,5,2007,4,10,45
21247,4/19/2007,2007,2,4,16,2008,1,1,28
21248,4/19/2007,2007,2,4,16,2008,1,1,28
21249,4/26/2007,2007,2,4,17,2008,1,1,29
21250,11/1/2007,2007,4,11,44,2008,3,8,56
21251,10/28/2007,2007,4,10,44,2008,3,7,56
21252,10/31/2007,2007,4,10,44,2008,3,7,56
21253,10/22/2007,2007,4,10,43,2008,3,7,55
21254,10/22/2007,2007,4,10,43,2008,3,7,55
21255,10/19/2007,2007,4,10,42,2008,3,7,54
21256,10/19/2007,2007,4,10,42,2008,3,7,54
21257,10/19/2007,2007,4,10,42,2008,3,7,54
21258,8/28/2007,2007,3,8,35,2008,2,5,47
21259,8/28/2007,2007,3,8,35,2008,2,5,47
21260,4/24/2007,2007,2,4,17,2008,1,1,29
21261,4/24/2007,2007,2,4,17,2008,1,1,29
21262,10/18/2007,2007,4,10,42,2008,3,7,54
21263,9/26/2005,2005,3,9,40,2006,2,6,52
21264,6/14/2009,2009,2,6,25,2010,1,3,37
21265,6/14/2009,2009,2,6,25,2010,1,3,37
21266,5/21/2009,2009,2,5,21,2010,1,2,33
21267,6/5/2009,2009,2,6,23,2010,1,3,35
21268,5/27/2009,2009,2,5,22,2010,1,2,34
21269,5/27/2009,2009,2,5,22,2010,1,2,34
21270,5/27/2009,2009,2,5,22,2010,1,2,34
21271,5/20/2008,2008,2,5,21,2009,1,2,33
21272,5/31/2009,2009,2,5,23,2010,1,2,35
21273,7/15/2005,2005,3,7,29,2006,2,4,41
21274,7/15/2005,2005,3,7,29,2006,2,4,41
21275,2/21/2006,2006,1,2,8,2006,4,11,48
21276,9/25/2005,2005,3,9,40,2006,2,6,52
21277,9/25/2005,2005,3,9,40,2006,2,6,52
21278,1/3/2009,2009,1,1,1,2009,4,10,41
21279,12/24/2008,2008,4,12,52,2009,3,9,64
21280,12/24/2008,2008,4,12,52,2009,3,9,64
21281,12/24/2008,2008,4,12,52,2009,3,9,64
21282,12/24/2008,2008,4,12,52,2009,3,9,64
21283,5/26/2009,2009,2,5,22,2010,1,2,34
21284,5/26/2009,2009,2,5,22,2010,1,2,34
21285,5/25/2009,2009,2,5,22,2010,1,2,34
21286,12/4/2008,2008,4,12,49,2009,3,9,61
21287,12/4/2008,2008,4,12,49,2009,3,9,61
21288,2/20/2006,2006,1,2,8,2006,4,11,48
21289,6/2/2006,2006,2,6,22,2007,1,3,34
21290,8/7/2008,2008,3,8,32,2009,2,5,44
21291,6/13/2006,2006,2,6,24,2007,1,3,36
21292,6/13/2006,2006,2,6,24,2007,1,3,36
21293,6/13/2006,2006,2,6,24,2007,1,3,36
21294,7/28/2008,2008,3,7,31,2009,2,4,43
21295,6/16/2006,2006,2,6,24,2007,1,3,36
21296,6/16/2006,2006,2,6,24,2007,1,3,36
21297,6/16/2006,2006,2,6,24,2007,1,3,36
21298,6/30/2006,2006,2,6,26,2007,1,3,38
21299,6/30/2006,2006,2,6,26,2007,1,3,38
21300,6/30/2006,2006,2,6,26,2007,1,3,38
21301,6/27/2006,2006,2,6,26,2007,1,3,38
21302,6/27/2006,2006,2,6,26,2007,1,3,38
21303,6/23/2006,2006,2,6,25,2007,1,3,37
21304,7/25/2008,2008,3,7,30,2009,2,4,42
21305,7/25/2008,2008,3,7,30,2009,2,4,42
21306,7/25/2008,2008,3,7,30,2009,2,4,42
21307,1/31/2010,2010,1,1,6,2010,4,10,46
21308,1/31/2010,2010,1,1,6,2010,4,10,46
21309,1/31/2010,2010,1,1,6,2010,4,10,46
21310,1/26/2010,2010,1,1,5,2010,4,10,45
21311,1/26/2010,2010,1,1,5,2010,4,10,45
21312,5/27/2005,2005,2,5,22,2006,1,2,34
21313,10/10/2005,2005,4,10,42,2006,3,7,54
21314,4/12/2010,2010,2,4,16,2011,1,1,28
21315,7/14/2007,2007,3,7,28,2008,2,4,40
21316,7/14/2007,2007,3,7,28,2008,2,4,40
21317,7/4/2007,2007,3,7,27,2008,2,4,39
21318,6/29/2007,2007,2,6,26,2008,1,3,38
21319,7/6/2007,2007,3,7,27,2008,2,4,39
21320,7/14/2007,2007,3,7,28,2008,2,4,40
21321,7/14/2007,2007,3,7,28,2008,2,4,40
21322,7/17/2007,2007,3,7,29,2008,2,4,41
21323,6/4/2009,2009,2,6,23,2010,1,3,35
21324,3/24/2009,2009,1,3,13,2009,4,12,25
21325,3/31/2006,2006,1,3,13,2006,4,12,25
21326,11/22/2006,2006,4,11,47,2007,3,8,59
21327,11/29/2006,2006,4,11,48,2007,3,8,60
21328,11/29/2006,2006,4,11,48,2007,3,8,60
21329,11/25/2006,2006,4,11,47,2007,3,8,59
21330,11/25/2006,2006,4,11,47,2007,3,8,59
21331,8/30/2007,2007,3,8,35,2008,2,5,47
21332,8/30/2007,2007,3,8,35,2008,2,5,47
21333,11/28/2006,2006,4,11,48,2007,3,8,60
21334,4/28/2010,2010,2,4,18,2011,1,1,30
21335,4/28/2010,2010,2,4,18,2011,1,1,30
21336,4/19/2010,2010,2,4,17,2011,1,1,29
21337,4/19/2010,2010,2,4,17,2011,1,1,29
21338,4/19/2010,2010,2,4,17,2011,1,1,29
21339,5/4/2010,2010,2,5,19,2011,1,2,31
21340,5/8/2010,2010,2,5,19,2011,1,2,31
21341,5/10/2010,2010,2,5,20,2011,1,2,32
21342,5/5/2010,2010,2,5,19,2011,1,2,31
21343,5/6/2010,2010,2,5,19,2011,1,2,31
21344,3/31/2006,2006,1,3,13,2006,4,12,25
21345,11/2/2006,2006,4,11,44,2007,3,8,56
21346,11/2/2006,2006,4,11,44,2007,3,8,56
21347,11/2/2006,2006,4,11,44,2007,3,8,56
21348,10/27/2006,2006,4,10,43,2007,3,7,55
21349,7/30/2008,2008,3,7,31,2009,2,4,43
21350,7/18/2008,2008,3,7,29,2009,2,4,41
21351,11/1/2006,2006,4,11,44,2007,3,8,56
21352,3/12/2008,2008,1,3,11,2008,4,12,51
21353,10/20/2006,2006,4,10,42,2007,3,7,54
21354,12/18/2008,2008,4,12,51,2009,3,9,63
21355,7/27/2008,2008,3,7,31,2009,2,4,43
21356,7/10/2008,2008,3,7,28,2009,2,4,40
21357,7/18/2008,2008,3,7,29,2009,2,4,41
21358,7/29/2008,2008,3,7,31,2009,2,4,43
21359,8/3/2008,2008,3,8,32,2009,2,5,44
21360,8/30/2007,2007,3,8,35,2008,2,5,47
21361,9/23/2006,2006,3,9,38,2007,2,6,50
21362,9/23/2006,2006,3,9,38,2007,2,6,50
21363,10/7/2006,2006,4,10,40,2007,3,7,52
21364,10/7/2006,2006,4,10,40,2007,3,7,52
21365,10/19/2005,2005,4,10,43,2006,3,7,55
21366,9/26/2006,2006,3,9,39,2007,2,6,51
21367,9/20/2006,2006,3,9,38,2007,2,6,50
21368,9/20/2006,2006,3,9,38,2007,2,6,50
21369,9/20/2006,2006,3,9,38,2007,2,6,50
21370,9/12/2006,2006,3,9,37,2007,2,6,49
21371,9/12/2006,2006,3,9,37,2007,2,6,49
21372,9/12/2006,2006,3,9,37,2007,2,6,49
21373,9/12/2006,2006,3,9,37,2007,2,6,49
21374,9/4/2006,2006,3,9,36,2007,2,6,48
21375,9/4/2006,2006,3,9,36,2007,2,6,48
21376,9/4/2006,2006,3,9,36,2007,2,6,48
21377,9/27/2005,2005,3,9,40,2006,2,6,52
21378,9/27/2005,2005,3,9,40,2006,2,6,52
21379,9/27/2006,2006,3,9,39,2007,2,6,51
21380,9/5/2009,2009,3,9,36,2010,2,6,48
21381,4/11/2005,2005,2,4,16,2006,1,1,28
21382,6/22/2008,2008,2,6,26,2009,1,3,38
21383,6/22/2008,2008,2,6,26,2009,1,3,38
21384,6/22/2008,2008,2,6,26,2009,1,3,38
21385,3/8/2006,2006,1,3,10,2006,4,12,50
21386,4/29/2006,2006,2,4,17,2007,1,1,29
21387,12/24/2004,2004,4,12,52,2005,3,9,64
21388,12/24/2004,2004,4,12,52,2005,3,9,64
21389,12/24/2004,2004,4,12,52,2005,3,9,64
21390,12/28/2004,2004,4,12,1,2005,3,9,41
21391,12/25/2004,2004,4,12,52,2005,3,9,64
21392,12/25/2004,2004,4,12,52,2005,3,9,64
21393,11/5/2006,2006,4,11,45,2007,3,8,57
21394,1/12/2005,2005,1,1,3,2005,4,10,43
21395,3/11/2005,2005,1,3,11,2005,4,12,51
21396,1/13/2005,2005,1,1,3,2005,4,10,43
21397,1/13/2005,2005,1,1,3,2005,4,10,43
21398,3/20/2005,2005,1,3,13,2005,4,12,25
21399,3/27/2005,2005,1,3,14,2005,4,12,26
21400,3/27/2005,2005,1,3,14,2005,4,12,26
21401,3/27/2005,2005,1,3,14,2005,4,12,26
21402,3/20/2005,2005,1,3,13,2005,4,12,25
21403,3/20/2005,2005,1,3,13,2005,4,12,25
21404,8/19/2006,2006,3,8,33,2007,2,5,45
21405,3/26/2005,2005,1,3,13,2005,4,12,25
21406,8/24/2006,2006,3,8,34,2007,2,5,46
21407,8/24/2006,2006,3,8,34,2007,2,5,46
21408,8/24/2006,2006,3,8,34,2007,2,5,46
21409,12/9/2007,2007,4,12,50,2008,3,9,62
21410,12/9/2007,2007,4,12,50,2008,3,9,62
21411,12/24/2007,2007,4,12,52,2008,3,9,64
21412,12/23/2007,2007,4,12,52,2008,3,9,64
21413,12/15/2007,2007,4,12,50,2008,3,9,62
21414,12/23/2007,2007,4,12,52,2008,3,9,64
21415,12/23/2007,2007,4,12,52,2008,3,9,64
21416,12/23/2007,2007,4,12,52,2008,3,9,64
21417,12/10/2007,2007,4,12,50,2008,3,9,62
21418,1/5/2008,2008,1,1,1,2008,4,10,41
21419,1/5/2008,2008,1,1,1,2008,4,10,41
21420,1/5/2008,2008,1,1,1,2008,4,10,41
21421,12/11/2007,2007,4,12,50,2008,3,9,62
21422,12/11/2007,2007,4,12,50,2008,3,9,62
21423,3/11/2010,2010,1,3,11,2010,4,12,51
21424,3/11/2010,2010,1,3,11,2010,4,12,51
21425,3/11/2010,2010,1,3,11,2010,4,12,51
21426,4/5/2005,2005,2,4,15,2006,1,1,27
21427,8/30/2007,2007,3,8,35,2008,2,5,47
21428,8/29/2007,2007,3,8,35,2008,2,5,47
21429,5/13/2007,2007,2,5,20,2008,1,2,32
21430,9/27/2006,2006,3,9,39,2007,2,6,51
21431,9/27/2006,2006,3,9,39,2007,2,6,51
21432,9/11/2005,2005,3,9,38,2006,2,6,50
21433,9/11/2005,2005,3,9,38,2006,2,6,50
21434,12/15/2009,2009,4,12,51,2010,3,9,63
21435,12/15/2009,2009,4,12,51,2010,3,9,63
21436,12/15/2009,2009,4,12,51,2010,3,9,63
21437,4/12/2009,2009,2,4,16,2010,1,1,28
21438,4/13/2009,2009,2,4,16,2010,1,1,28
21439,4/13/2009,2009,2,4,16,2010,1,1,28
21440,6/6/2008,2008,2,6,23,2009,1,3,35
21441,5/7/2009,2009,2,5,19,2010,1,2,31
21442,5/30/2008,2008,2,5,22,2009,1,2,34
21443,4/27/2009,2009,2,4,18,2010,1,1,30
21444,6/2/2008,2008,2,6,23,2009,1,3,35
21445,6/5/2008,2008,2,6,23,2009,1,3,35
21446,6/5/2008,2008,2,6,23,2009,1,3,35
21447,6/5/2008,2008,2,6,23,2009,1,3,35
21448,6/5/2008,2008,2,6,23,2009,1,3,35
21449,6/2/2008,2008,2,6,23,2009,1,3,35
21450,6/2/2008,2008,2,6,23,2009,1,3,35
21451,11/12/2009,2009,4,11,46,2010,3,8,58
21452,11/15/2009,2009,4,11,47,2010,3,8,59
21453,11/30/2009,2009,4,11,49,2010,3,8,61
21454,11/30/2009,2009,4,11,49,2010,3,8,61
21455,11/28/2009,2009,4,11,48,2010,3,8,60
21456,11/28/2009,2009,4,11,48,2010,3,8,60
21457,11/28/2009,2009,4,11,48,2010,3,8,60
21458,11/16/2009,2009,4,11,47,2010,3,8,59
21459,11/16/2009,2009,4,11,47,2010,3,8,59
21460,11/16/2009,2009,4,11,47,2010,3,8,59
21461,11/5/2009,2009,4,11,45,2010,3,8,57
21462,11/15/2009,2009,4,11,47,2010,3,8,59
21463,11/15/2009,2009,4,11,47,2010,3,8,59
21464,11/9/2009,2009,4,11,46,2010,3,8,58
21465,11/9/2009,2009,4,11,46,2010,3,8,58
21466,11/9/2009,2009,4,11,46,2010,3,8,58
21467,2/6/2009,2009,1,2,6,2009,4,11,46
21468,1/26/2009,2009,1,1,5,2009,4,10,45
21469,1/24/2009,2009,1,1,4,2009,4,10,44
21470,1/18/2009,2009,1,1,4,2009,4,10,44
21471,1/19/2005,2005,1,1,4,2005,4,10,44
21472,1/19/2005,2005,1,1,4,2005,4,10,44
21473,1/25/2009,2009,1,1,5,2009,4,10,45
21474,1/16/2005,2005,1,1,4,2005,4,10,44
21475,1/16/2005,2005,1,1,4,2005,4,10,44
21476,12/31/2004,2004,4,12,1,2005,3,9,41
21477,12/31/2004,2004,4,12,1,2005,3,9,41
21478,12/22/2004,2004,4,12,52,2005,3,9,64
21479,12/19/2004,2004,4,12,52,2005,3,9,64
21480,12/19/2004,2004,4,12,52,2005,3,9,64
21481,12/19/2004,2004,4,12,52,2005,3,9,64
21482,9/27/2010,2010,3,9,40,2011,2,6,52
21483,9/27/2010,2010,3,9,40,2011,2,6,52
21484,9/27/2010,2010,3,9,40,2011,2,6,52
21485,12/14/2004,2004,4,12,51,2005,3,9,63
21486,1/24/2009,2009,1,1,4,2009,4,10,44
21487,2/10/2009,2009,1,2,7,2009,4,11,47
21488,2/10/2009,2009,1,2,7,2009,4,11,47
21489,12/23/2005,2005,4,12,52,2006,3,9,64
21490,6/22/2005,2005,2,6,26,2006,1,3,38
21491,12/23/2005,2005,4,12,52,2006,3,9,64
21492,12/23/2005,2005,4,12,52,2006,3,9,64
21493,12/23/2005,2005,4,12,52,2006,3,9,64
21494,6/20/2007,2007,2,6,25,2008,1,3,37
21495,6/20/2005,2005,2,6,26,2006,1,3,38
21496,12/3/2005,2005,4,12,49,2006,3,9,61
21497,12/11/2005,2005,4,12,51,2006,3,9,63
21498,2/4/2006,2006,1,2,5,2006,4,11,45
21499,12/28/2005,2005,4,12,53,2006,3,9,65
21500,12/28/2005,2005,4,12,53,2006,3,9,65
21501,8/23/2008,2008,3,8,34,2009,2,5,46
21502,11/11/2007,2007,4,11,46,2008,3,8,58
21503,10/18/2009,2009,4,10,43,2010,3,7,55
21504,11/8/2007,2007,4,11,45,2008,3,8,57
21505,11/8/2007,2007,4,11,45,2008,3,8,57
21506,11/26/2007,2007,4,11,48,2008,3,8,60
21507,4/22/2008,2008,2,4,17,2009,1,1,29
21508,4/22/2008,2008,2,4,17,2009,1,1,29
21509,11/25/2007,2007,4,11,48,2008,3,8,60
21510,11/20/2007,2007,4,11,47,2008,3,8,59
21511,11/20/2007,2007,4,11,47,2008,3,8,59
21512,11/7/2007,2007,4,11,45,2008,3,8,57
21513,10/24/2009,2009,4,10,43,2010,3,7,55
21514,10/24/2009,2009,4,10,43,2010,3,7,55
21515,11/11/2009,2009,4,11,46,2010,3,8,58
21516,11/11/2009,2009,4,11,46,2010,3,8,58
21517,12/9/2005,2005,4,12,50,2006,3,9,62
21518,11/28/2005,2005,4,11,49,2006,3,8,61
21519,11/28/2005,2005,4,11,49,2006,3,8,61
21520,11/26/2007,2007,4,11,48,2008,3,8,60
21521,11/19/2005,2005,4,11,47,2006,3,8,59
21522,11/19/2005,2005,4,11,47,2006,3,8,59
21523,11/19/2005,2005,4,11,47,2006,3,8,59
21524,12/7/2005,2005,4,12,50,2006,3,9,62
21525,11/20/2005,2005,4,11,48,2006,3,8,60
21526,11/20/2005,2005,4,11,48,2006,3,8,60
21527,11/29/2005,2005,4,11,49,2006,3,8,61
21528,11/29/2005,2005,4,11,49,2006,3,8,61
21529,12/7/2005,2005,4,12,50,2006,3,9,62
21530,12/1/2008,2008,4,12,49,2009,3,9,61
21531,12/1/2008,2008,4,12,49,2009,3,9,61
21532,12/16/2008,2008,4,12,51,2009,3,9,63
21533,11/13/2008,2008,4,11,46,2009,3,8,58
21534,11/13/2008,2008,4,11,46,2009,3,8,58
21535,11/13/2008,2008,4,11,46,2009,3,8,58
21536,11/13/2008,2008,4,11,46,2009,3,8,58
